brand,cc,model,ref_no,abe1,year,type,product_code,abe_shock,length,top,bottom,spring,piston,shaft,preload,rebound,compression,length_adjust,hydraulic,emulsion,piggy_back,on_hose,free_piston,dtg,vehicle_type
97,,SIDE CAR (FRONT),,,1984,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1985,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1986,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1987,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1988,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1989,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1990,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1991,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1992,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1993,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1994,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1995,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1996,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1997,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1998,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,1999,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2000,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2001,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2002,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2003,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2004,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2005,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2006,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2007,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2008,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2009,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2010,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2011,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2012,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2013,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2014,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR (FRONT),,,2015,TS,FG366-440TRC-05AB,,440,10X22,10X22,46-23-110+46-25-45-220,36,16,T,Y,C,,,,Y,,,,4
97,,SIDE CAR,,,2014,TS,RE302-280T-36,,280,10x22,10x22,46-30-50-160,30,12,T,,,,,Y,,,,,4
97,,SIDE CAR,,,2014,TS,RE302-325T-06,,325,10x22,10x22,46-25-45-200,30,12,T,,,,,Y,,,,,4
